Time [s], Analyzer Name, Decoded Protocol Result
0.011515750000000,I2C,Setup Write to [0x3A] + ACK
0.011548500000000,I2C,0x0A + ACK
0.011580250000000,I2C,0x0F + ACK
0.012515250000000,I2C,Setup Write to [0x3A] + ACK
0.012548250000000,I2C,0x0B + ACK
0.012580250000000,I2C,0x60 + ACK
0.013513750000000,I2C,Setup Write to [0x3A] + ACK
0.013546500000000,I2C,0x0C + ACK
0.013578500000000,I2C,0x3B + ACK
0.014514250000000,I2C,Setup Write to [0x3A] + ACK
0.014547000000000,I2C,0x1D + ACK
0.014579000000000,I2C,0x32 + ACK
0.015531750000000,I2C,Setup Write to [0x3A] + ACK
0.015564750000000,I2C,0x18 + ACK
0.015596500000000,I2C,0x8B + ACK
0.016519250000000,I2C,Setup Write to [0x3A] + ACK
0.016552500000000,I2C,0x19 + ACK
0.016584500000000,I2C,0x8B + ACK
0.017526250000000,I2C,Setup Write to [0x3A] + ACK
0.017559250000000,I2C,0x05 + ACK
0.017591250000000,I2C,0xE0 + ACK
0.018518750000000,I2C,Setup Write to [0x3A] + ACK
0.018551750000000,I2C,0x19 + ACK
0.018583500000000,I2C,0x8B + ACK
0.019516250000000,I2C,Setup Write to [0x3A] + ACK
0.019549000000000,I2C,0x01 + ACK
0.019581000000000,I2C,0x45 + ACK
0.020517000000000,I2C,Setup Write to [0x3A] + ACK
0.020549750000000,I2C,0x02 + ACK
0.020581500000000,I2C,0x44 + ACK
0.021519500000000,I2C,Setup Write to [0x3A] + ACK
0.021552250000000,I2C,0x08 + ACK
0.021584250000000,I2C,0x40 + ACK
0.022519000000000,I2C,Setup Write to [0x3A] + ACK
0.022551500000000,I2C,0x09 + ACK
0.022583500000000,I2C,0x40 + Missing ACK/NAK
0.023517750000000,I2C,Setup Write to [0x3A] + ACK
0.023550500000000,I2C,0x03 + ACK
0.023582500000000,I2C,0x40 + ACK
0.024519500000000,I2C,Setup Write to [0x3A] + ACK
0.024552250000000,I2C,0x01 + ACK
0.024584250000000,I2C,0x45 + ACK
0.025519250000000,I2C,Setup Write to [0x3A] + ACK
0.025552000000000,I2C,0x1E + ACK
0.025583750000000,I2C,0xAE + ACK
0.026523750000000,I2C,Setup Write to [0x3A] + ACK
0.026556500000000,I2C,0x11 + ACK
0.026588500000000,I2C,0x02 + ACK
0.027521750000000,I2C,Setup Write to [0x3A] + ACK
0.027554500000000,I2C,0x12 + ACK
0.027586750000000,I2C,0x72 + ACK
0.028521500000000,I2C,Setup Write to [0x3A] + ACK
0.028554000000000,I2C,0x0F + ACK
0.028586000000000,I2C,0x9C + ACK
0.029522000000000,I2C,Setup Write to [0x3A] + ACK
0.029554750000000,I2C,0x10 + ACK
0.029586750000000,I2C,0x73 + ACK
0.030520000000000,I2C,Setup Write to [0x3A] + ACK
0.030552750000000,I2C,0x17 + ACK
0.030584750000000,I2C,0x28 + ACK
0.031522750000000,I2C,Setup Write to [0x3A] + ACK
0.031555500000000,I2C,0x1D + ACK
0.031587500000000,I2C,0x32 + ACK
0.032523750000000,I2C,Setup Write to [0x3A] + ACK
0.032556500000000,I2C,0x13 + ACK
0.032588500000000,I2C,0x38 + ACK
0.033522000000000,I2C,Setup Write to [0x3A] + ACK
0.033554750000000,I2C,0x10 + ACK
0.033586500000000,I2C,0x73 + ACK
0.034522000000000,I2C,Setup Write to [0x3A] + ACK
0.034554750000000,I2C,0x10 + ACK
0.034586750000000,I2C,0x93 + ACK
0.035524000000000,I2C,Setup Write to [0x3A] + ACK
0.035556750000000,I2C,0x14 + ACK
0.035588750000000,I2C,0x10 + ACK
0.036526000000000,I2C,Setup Write to [0x3A] + ACK
0.036558500000000,I2C,0x12 + ACK
0.036590500000000,I2C,0x7A + ACK
0.037526000000000,I2C,Setup Write to [0x3A] + ACK
0.037558750000000,I2C,0x16 + ACK
0.037590500000000,I2C,0x00 + ACK
0.038523750000000,I2C,Setup Write to [0x3A] + ACK
0.038556500000000,I2C,0x15 + ACK
0.038588500000000,I2C,0x00 + ACK
0.049529750000000,I2C,Setup Write to [0x3A] + ACK
0.049563000000000,I2C,0x00 + ACK
0.050287250000000,I2C,Setup Read to [0x3A] + ACK
0.050320500000000,I2C,0x69 + ACK
0.050352250000000,I2C,0xFD + ACK
0.050384000000000,I2C,0xBA + NAK
0.051212750000000,I2C,Setup Write to [0x3A] + ACK
0.051245500000000,I2C,0x00 + ACK
0.051969750000000,I2C,Setup Read to [0x3A] + ACK
0.052001750000000,I2C,0x69 + ACK
0.052887750000000,I2C,Setup Write to [0x3A] + ACK
0.052920250000000,I2C,0x00 + ACK
0.053644250000000,I2C,Setup Read to [0x3A] + ACK
0.053676000000000,I2C,0x69 + ACK
0.053706750000000,I2C,0xFD + ACK
0.053737750000000,I2C,0xBA + NAK
0.054566250000000,I2C,Setup Write to [0x3A] + ACK
0.054598750000000,I2C,0x00 + ACK
0.055323000000000,I2C,Setup Read to [0x3A] + ACK
0.055355250000000,I2C,0x69 + ACK
0.055386000000000,I2C,0xFD + ACK
0.055417000000000,I2C,0xBA + NAK
0.056242250000000,I2C,Setup Write to [0x3A] + ACK
0.056274750000000,I2C,0x1D + ACK
0.056306750000000,I2C,0xF2 + ACK
0.057529250000000,I2C,Setup Write to [0x3A] + ACK
0.057562000000000,I2C,0x01 + ACK
0.057593750000000,I2C,0x45 + ACK
0.058534750000000,I2C,Setup Write to [0x3A] + ACK
0.058567250000000,I2C,0x1E + ACK
0.058599250000000,I2C,0xAE + ACK
0.059533000000000,I2C,Setup Write to [0x3A] + ACK
0.059566000000000,I2C,0x00 + ACK
0.059598000000000,I2C,0x1F + ACK
0.060532250000000,I2C,Setup Write to [0x3A] + ACK
0.060564750000000,I2C,0x0F + ACK
0.060596750000000,I2C,0x98 + ACK
0.061540250000000,I2C,Setup Write to [0x3A] + ACK
0.061573000000000,I2C,0x01 + ACK
0.061605000000000,I2C,0x41 + ACK
0.062533000000000,I2C,Setup Write to [0x3A] + ACK
0.062565750000000,I2C,0x0C + ACK
0.062597750000000,I2C,0x10 + ACK
0.063535750000000,I2C,Setup Write to [0x3A] + ACK
0.063568500000000,I2C,0x1E + ACK
0.063600500000000,I2C,0x8E + ACK
0.064535250000000,I2C,Setup Write to [0x3A] + ACK
0.064567750000000,I2C,0x0C + ACK
0.064599750000000,I2C,0x10 + ACK
0.078539500000000,I2C,Setup Write to [0x3A] + ACK
0.078572500000000,I2C,0x00 + ACK
0.079296750000000,I2C,Setup Read to [0x3A] + ACK
0.079329250000000,I2C,0x69 + ACK
0.079361000000000,I2C,0xE1 + NAK
0.080187750000000,I2C,Setup Write to [0x3A] + ACK
0.080220500000000,I2C,0x00 + ACK
0.080945000000000,I2C,Setup Read to [0x3A] + ACK
0.080976750000000,I2C,0x69 + ACK
0.081007750000000,I2C,0xE1 + NAK
0.081829750000000,I2C,Setup Write to [0x3A] + ACK
0.081862500000000,I2C,0x00 + ACK
0.082586750000000,I2C,Setup Read to [0x3A] + ACK
0.082618500000000,I2C,0x69 + ACK
0.082649500000000,I2C,0xE1 + NAK
0.083473250000000,I2C,Setup Write to [0x3A] + ACK
0.083505750000000,I2C,0x0C + ACK
0.083537500000000,I2C,0x11 + ACK
0.097545250000000,I2C,Setup Write to [0x3A] + ACK
0.097578500000000,I2C,0x00 + ACK
0.098302750000000,I2C,Setup Read to [0x3A] + ACK
0.098335500000000,I2C,0x69 + ACK
0.098367500000000,I2C,0x31 + NAK
0.099196000000000,I2C,Setup Write to [0x3A] + ACK
0.099228750000000,I2C,0x00 + ACK
0.099953000000000,I2C,Setup Read to [0x3A] + ACK
0.100003750000000,I2C,Setup Write to [0x23] + ACK
0.100837750000000,I2C,Setup Write to [0x3A] + ACK
0.100871000000000,I2C,0x00 + ACK
0.101595250000000,I2C,Setup Read to [0x3A] + ACK
0.101626750000000,I2C,0x69 + ACK
0.101657750000000,I2C,0x31 + NAK
0.102482750000000,I2C,Setup Write to [0x3A] + ACK
0.102515500000000,I2C,0x0C + ACK
0.102547500000000,I2C,0x12 + ACK
0.116554500000000,I2C,Setup Write to [0x3A] + ACK
0.116587250000000,I2C,0x00 + ACK
0.117311750000000,I2C,Setup Read to [0x3A] + ACK
0.117344000000000,I2C,0x69 + ACK
0.118203000000000,I2C,Setup Write to [0x3A] + ACK
0.118235500000000,I2C,0x00 + Missing ACK/NAK
0.118959750000000,I2C,Setup Read to [0x3A] + ACK
0.118991750000000,I2C,0x69 + ACK
0.119022750000000,I2C,0xC9 + NAK
0.119844250000000,I2C,Setup Write to [0x3A] + ACK
0.119877500000000,I2C,0x00 + ACK
0.120601750000000,I2C,Setup Read to [0x3A] + ACK
0.120646000000000,I2C,0x96 + Missing ACK/NAK
0.121488500000000,I2C,Setup Write to [0x3A] + ACK
0.121521000000000,I2C,0x0C + ACK
0.121553000000000,I2C,0x13 + ACK
0.135563750000000,I2C,Setup Write to [0x3A] + ACK
0.135597000000000,I2C,0x00 + ACK
0.136321250000000,I2C,Setup Read to [0x3A] + ACK
0.136353750000000,I2C,0x69 + ACK
0.136385500000000,I2C,0xF9 + NAK
0.137213250000000,I2C,Setup Write to [0x3A] + ACK
0.137246250000000,I2C,0x00 + ACK
0.137970250000000,I2C,Setup Read to [0x3A] + ACK
0.138002000000000,I2C,0x69 + ACK
0.138855000000000,I2C,Setup Write to [0x3A] + ACK
0.138887750000000,I2C,0x00 + ACK
0.139612000000000,I2C,Setup Read to [0x3A] + ACK
0.139643750000000,I2C,0x69 + ACK
0.139674750000000,I2C,0xF9 + NAK
0.140499500000000,I2C,Setup Write to [0x3A] + ACK
0.140532250000000,I2C,0x0C + ACK
0.140564500000000,I2C,0x14 + ACK
0.158854500000000,I2C,Setup Write to [0x3A] + ACK
0.160909750000000,I2C,0x00 + ACK
0.161634250000000,I2C,Setup Read to [0x3A] + ACK
0.161667250000000,I2C,0x69 + ACK
0.161699000000000,I2C,0xE5 + NAK
0.162530750000000,I2C,Setup Write to [0x3A] + ACK
0.162563500000000,I2C,0x00 + ACK
0.163768250000000,I2C,Setup Read to [0x3A] + ACK
0.163801250000000,I2C,0x69 + ACK
0.163832500000000,I2C,0xA5 + NAK
0.164845000000000,I2C,Setup Write to [0x3A] + ACK
0.165152250000000,I2C,0x00 + ACK
0.166950750000000,I2C,Setup Read to [0x3A] + ACK
0.166984000000000,I2C,0x69 + ACK
0.167015500000000,I2C,0xE5 + NAK
0.167848500000000,I2C,Setup Write to [0x3A] + ACK
0.169779750000000,I2C,0x0C + ACK
0.169812000000000,I2C,0x15 + ACK
0.267619500000000,I2C,Setup Write to [0x3A] + ACK
0.267653000000000,I2C,0x00 + ACK
0.268377500000000,I2C,Setup Read to [0x3A] + ACK
0.268429750000000,I2C,Setup Write to [0x2F] + NAK
0.269271750000000,I2C,Setup Write to [0x3A] + ACK
0.269304500000000,I2C,0x00 + ACK
0.270029500000000,I2C,Setup Read to [0x3A] + ACK
0.270062000000000,I2C,0x69 + ACK
0.270093500000000,I2C,0xF5 + NAK
0.270936750000000,I2C,Setup Write to [0x3A] + ACK
0.270969500000000,I2C,0x00 + ACK
0.271693500000000,I2C,Setup Read to [0x3A] + ACK
0.271738250000000,I2C,Setup Read to [0x4B] + NAK
0.273217250000000,I2C,Setup Write to [0x3A] + ACK
0.273250500000000,I2C,0x00 + ACK
0.273282750000000,I2C,0x00 + ACK
0.374734750000000,I2C,Setup Write to [0x3A] + ACK
0.374768500000000,I2C,0x00 + ACK
0.375493000000000,I2C,0x75 + Missing ACK/NAK
0.375529750000000,I2C,Setup Write to [0x69] + ACK
0.375562000000000,I2C,0x33 + Missing ACK/NAK
0.376387750000000,I2C,Setup Write to [0x3A] + ACK
0.376420250000000,I2C,0x00 + ACK
0.377144500000000,I2C,Setup Read to [0x3A] + ACK
0.377176250000000,I2C,0x69 + ACK
0.377207000000000,I2C,0x19 + NAK
0.378029750000000,I2C,Setup Write to [0x3A] + ACK
0.378062250000000,I2C,0x00 + ACK
0.378786250000000,I2C,Setup Read to [0x3A] + ACK
0.378836750000000,I2C,Setup Read to [0x21] + ACK
0.379677000000000,I2C,0x74 + Missing ACK/NAK
0.379709750000000,I2C,Setup Write to [0x00] + ACK
0.379742000000000,I2C,0x02 + ACK
0.379774000000000,I2C,0x44 + ACK
0.379805750000000,I2C,0x40 + ACK
0.379837750000000,I2C,0x40 + ACK
0.379869500000000,I2C,0x05 + ACK
0.379901500000000,I2C,0x69 + ACK
0.379933250000000,I2C,0x17 + ACK
0.379965750000000,I2C,0x75 + ACK
0.379997750000000,I2C,0x40 + ACK
0.380029500000000,I2C,0x40 + ACK
0.380061500000000,I2C,0x06 + ACK
0.380093500000000,I2C,0x08 + ACK
0.380125250000000,I2C,0x89 + Missing ACK/NAK
0.380157250000000,I2C,Setup Write to [0x52] + ACK
0.380189000000000,I2C,0x95 + ACK
0.380221000000000,I2C,0x9C + ACK
0.380253000000000,I2C,0x73 + ACK
0.380284750000000,I2C,0x02 + ACK
0.380316750000000,I2C,0x72 + ACK
0.380348500000000,I2C,0x20 + ACK
0.380380500000000,I2C,0x0B + ACK
0.380412500000000,I2C,0xAA + ACK
0.380444250000000,I2C,0xAA + ACK
0.380476250000000,I2C,0x28 + ACK
0.380508000000000,I2C,0x30 + ACK
0.380540000000000,I2C,0x40 + ACK
0.380571750000000,I2C,0x87 + ACK
0.380603750000000,I2C,0xC2 + ACK
0.380635750000000,I2C,0x25 + ACK
0.380667500000000,I2C,0x30 + ACK
0.380699500000000,I2C,0x26 + ACK
0.380731250000000,I2C,0x47 + ACK
0.381657000000000,I2C,Setup Write to [0x3A] + ACK
0.381689750000000,I2C,0x04 + ACK
0.381721750000000,I2C,0x65 + ACK
0.382655500000000,I2C,Setup Write to [0x3A] + ACK
0.382688250000000,I2C,0x06 + ACK
0.382720250000000,I2C,0x97 + Missing ACK/NAK
0.383654250000000,I2C,Setup Write to [0x3A] + ACK
0.383687250000000,I2C,0x05 + ACK
0.383719250000000,I2C,0xFF + ACK
0.384655250000000,I2C,Setup Write to [0x3A] + ACK
0.384688000000000,I2C,0x07 + ACK
0.384720000000000,I2C,0x68 + ACK
0.385658250000000,I2C,Setup Write to [0x3A] + ACK
0.385691000000000,I2C,0x1A + ACK
0.385722750000000,I2C,0x90 + ACK
0.386657250000000,I2C,Setup Write to [0x3A] + ACK
0.386689750000000,I2C,0x1E + ACK
0.386721750000000,I2C,0xAE + ACK
0.387656750000000,I2C,Setup Write to [0x3A] + ACK
0.387689250000000,I2C,0x03 + ACK
0.387721250000000,I2C,0x40 + ACK
0.388656500000000,I2C,Setup Write to [0x3A] + ACK
0.388689250000000,I2C,0x01 + ACK
0.388721000000000,I2C,0x45 + ACK
0.389656750000000,I2C,Setup Write to [0x3A] + ACK
0.389689500000000,I2C,0x18 + ACK
0.389721250000000,I2C,0x20 + ACK
0.390660000000000,I2C,Setup Write to [0x3A] + ACK
0.390692500000000,I2C,0x0A + ACK
0.390724500000000,I2C,0x0F + ACK
0.391658500000000,I2C,Setup Write to [0x3A] + ACK
0.391691250000000,I2C,0x0B + ACK
0.391723250000000,I2C,0x60 + ACK
0.392657750000000,I2C,Setup Write to [0x3A] + ACK
0.392690250000000,I2C,0x0C + ACK
0.392722250000000,I2C,0x3B + ACK
0.393658250000000,I2C,Setup Write to [0x3A] + ACK
0.393691000000000,I2C,0x1D + ACK
0.393722750000000,I2C,0x32 + ACK
0.394665250000000,I2C,Setup Write to [0x3A] + ACK
0.394698000000000,I2C,0x07 + ACK
0.394730250000000,I2C,0x68 + ACK
0.395663500000000,I2C,Setup Write to [0x3A] + ACK
0.395696250000000,I2C,0x18 + ACK
0.395728000000000,I2C,0xA9 + ACK
0.396661000000000,I2C,Setup Write to [0x3A] + ACK
0.396693750000000,I2C,0x19 + ACK
0.396725750000000,I2C,0x40 + ACK
0.397659500000000,I2C,Setup Write to [0x3A] + ACK
0.397692000000000,I2C,0x19 + ACK
0.397724000000000,I2C,0x40 + ACK
0.398665750000000,I2C,Setup Write to [0x3A] + ACK
0.398698500000000,I2C,0x05 + ACK
0.398730500000000,I2C,0xBF + ACK
0.399662750000000,I2C,Setup Write to [0x3A] + ACK
0.399695500000000,I2C,0x19 + ACK
0.399727500000000,I2C,0x00 + ACK
0.400663500000000,I2C,Setup Write to [0x3A] + ACK
0.400696500000000,I2C,0x01 + ACK
0.400728250000000,I2C,0x05 + ACK
0.401662500000000,I2C,Setup Write to [0x3A] + ACK
0.401695250000000,I2C,0x02 + ACK
0.401727250000000,I2C,0x40 + ACK
0.402661250000000,I2C,Setup Write to [0x3A] + ACK
0.402694000000000,I2C,0x08 + ACK
0.402726000000000,I2C,0x40 + ACK
0.403662750000000,I2C,Setup Write to [0x3A] + ACK
0.403695500000000,I2C,0x09 + ACK
0.403727500000000,I2C,0x40 + ACK
0.404665750000000,I2C,Setup Write to [0x3A] + ACK
0.404698500000000,I2C,0x03 + ACK
0.404730250000000,I2C,0x40 + ACK
0.405667000000000,I2C,Setup Write to [0x3A] + ACK
0.405700000000000,I2C,0x01 + ACK
0.405731750000000,I2C,0x05 + ACK
0.406666000000000,I2C,Setup Write to [0x3A] + ACK
0.406698750000000,I2C,0x1E + ACK
0.406730500000000,I2C,0xAE + ACK
0.407666000000000,I2C,Setup Write to [0x3A] + ACK
0.407698750000000,I2C,0x11 + ACK
0.407730750000000,I2C,0x02 + ACK
0.408665250000000,I2C,Setup Write to [0x3A] + ACK
0.408697750000000,I2C,0x12 + ACK
0.408730000000000,I2C,0x72 + ACK
0.409666250000000,I2C,Setup Write to [0x3A] + ACK
0.409699000000000,I2C,0x0F + ACK
0.409730750000000,I2C,0x9C + ACK
0.410668500000000,I2C,Setup Write to [0x3A] + ACK
0.410701500000000,I2C,0x10 + ACK
0.410733500000000,I2C,0x73 + ACK
0.411666250000000,I2C,Setup Write to [0x3A] + ACK
0.411698750000000,I2C,0x17 + ACK
0.411730750000000,I2C,0x28 + ACK
0.412665500000000,I2C,0x74 + Missing ACK/NAK
0.412698250000000,I2C,Setup Read to [0x0E] + ACK
0.412730250000000,I2C,0x32 + ACK
0.413666750000000,I2C,Setup Write to [0x3A] + ACK
0.413699500000000,I2C,0x13 + ACK
0.413731250000000,I2C,0x20 + ACK
0.414670500000000,I2C,Setup Write to [0x3A] + ACK
0.414703500000000,I2C,0x10 + ACK
0.414735250000000,I2C,0x73 + ACK
0.415669750000000,I2C,Setup Write to [0x3A] + ACK
0.415702500000000,I2C,0x10 + ACK
0.415734500000000,I2C,0x33 + ACK
0.416670000000000,I2C,Setup Write to [0x3A] + ACK
0.416702750000000,I2C,0x14 + ACK
0.416734500000000,I2C,0x4D + ACK
0.417667750000000,I2C,Setup Write to [0x3A] + ACK
0.417700250000000,I2C,0x12 + ACK
0.417732250000000,I2C,0x7A + ACK
0.418679500000000,I2C,Setup Write to [0x3A] + ACK
0.418712250000000,I2C,0x16 + ACK
0.418744250000000,I2C,0x00 + ACK
0.419668750000000,I2C,Setup Write to [0x3A] + ACK
0.419701500000000,I2C,0x15 + Missing ACK/NAK
0.419733500000000,I2C,Setup Write to [0x00] + ACK
0.430672500000000,I2C,Setup Write to [0x3A] + ACK
0.430705500000000,I2C,0x00 + ACK
0.431429750000000,I2C,Setup Read to [0x3A] + ACK
0.431463000000000,I2C,0x69 + ACK
0.431494250000000,I2C,0xC9 + ACK
0.431525500000000,I2C,0x2A + NAK
0.432354000000000,I2C,Setup Write to [0x3A] + ACK
0.432386500000000,I2C,0x00 + ACK
0.433110750000000,I2C,0x75 + Missing ACK/NAK
0.433142500000000,I2C,Setup Read to [0x34] + ACK
0.433173500000000,I2C,0xC9 + ACK
0.433204500000000,I2C,0x2A + NAK
0.434029000000000,I2C,Setup Write to [0x3A] + ACK
0.434061750000000,I2C,0x00 + ACK
0.434785750000000,I2C,Setup Read to [0x3A] + ACK
0.434817500000000,I2C,0x69 + ACK
0.434867500000000,I2C,0x45 + Missing ACK/NAK
0.435713000000000,I2C,Setup Write to [0x3A] + ACK
0.435745750000000,I2C,0x00 + ACK
0.436470000000000,I2C,Setup Read to [0x3A] + ACK
0.436502000000000,I2C,0x69 + ACK
0.436533000000000,I2C,0xC9 + ACK
0.436564000000000,I2C,0x2A + NAK
0.437388750000000,I2C,Setup Write to [0x3A] + ACK
0.437421250000000,I2C,0x1D + ACK
0.437453000000000,I2C,0xF2 + ACK
0.438673750000000,I2C,Setup Write to [0x3A] + ACK
0.438706500000000,I2C,0x01 + ACK
0.438738500000000,I2C,0x05 + ACK
0.439675750000000,I2C,Setup Write to [0x3A] + ACK
0.439709000000000,I2C,0x1E + ACK
0.439740750000000,I2C,0xAE + ACK
0.440680500000000,I2C,Setup Write to [0x3A] + ACK
0.440713250000000,I2C,0x00 + ACK
0.440745250000000,I2C,0x07 + ACK
0.441677750000000,I2C,Setup Write to [0x3A] + ACK
0.441710500000000,I2C,0x0C + ACK
0.441742500000000,I2C,0x3B + ACK
0.510707750000000,I2C,Setup Write to [0x3A] + ACK
0.510741250000000,I2C,0x00 + ACK
0.511465500000000,I2C,Setup Read to [0x3A] + ACK
0.511498750000000,I2C,0x69 + ACK
0.511531250000000,I2C,0xC9 + NAK
0.512360250000000,I2C,Setup Write to [0x3A] + ACK
0.512392750000000,I2C,0x00 + ACK
0.513116750000000,I2C,Setup Read to [0x3A] + ACK
0.513148750000000,I2C,0x69 + ACK
0.513179500000000,I2C,0xC9 + NAK
0.514004750000000,I2C,Setup Write to [0x3A] + ACK
0.514037250000000,I2C,0x00 + ACK
0.514761250000000,I2C,Setup Read to [0x3A] + ACK
0.514793000000000,I2C,0x69 + ACK
0.514823750000000,I2C,0xC9 + NAK
0.515651750000000,I2C,Setup Write to [0x3A] + ACK
0.515685500000000,I2C,0x0C + ACK
0.515717500000000,I2C,0x3C + ACK
0.529711500000000,I2C,Setup Write to [0x3A] + ACK
0.529745000000000,I2C,0x00 + ACK
0.530469250000000,I2C,Setup Read to [0x3A] + ACK
0.531361250000000,I2C,Setup Write to [0x3A] + ACK
0.531393750000000,I2C,0x00 + ACK
0.532118000000000,I2C,Setup Read to [0x3A] + ACK
0.532149750000000,I2C,0x69 + ACK
0.532180750000000,I2C,0x29 + NAK
0.533002750000000,I2C,Setup Write to [0x3A] + ACK
0.533035750000000,I2C,0x00 + ACK
0.533760000000000,I2C,Setup Read to [0x3A] + ACK
0.534648000000000,I2C,Setup Write to [0x3A] + ACK
0.534681000000000,I2C,0x0C + ACK
0.534712750000000,I2C,0x3D + ACK
0.548717250000000,I2C,Setup Write to [0x3A] + ACK
0.548750500000000,I2C,0x00 + ACK
0.549475000000000,I2C,Setup Read to [0x3A] + ACK
0.549507500000000,I2C,0x69 + ACK
0.549539500000000,I2C,0x19 + NAK
0.550366500000000,I2C,Setup Write to [0x3A] + ACK
0.550399000000000,I2C,0x00 + ACK
0.551123250000000,I2C,Setup Read to [0x3A] + ACK
0.551155000000000,I2C,0x69 + ACK
0.552007750000000,I2C,Setup Write to [0x3A] + ACK
0.552041000000000,I2C,0x00 + ACK
0.552765500000000,I2C,Setup Read to [0x3A] + ACK
0.552797000000000,I2C,0x69 + ACK
0.552828000000000,I2C,0x19 + NAK
0.553652500000000,I2C,Setup Write to [0x3A] + ACK
0.553685000000000,I2C,0x0C + ACK
0.553717000000000,I2C,0x3E + ACK
0.567851750000000,I2C,Setup Write to [0x3A] + ACK
0.567885500000000,I2C,0x00 + ACK
0.568610250000000,I2C,Setup Read to [0x3A] + ACK
0.568644250000000,I2C,0x69 + ACK
0.568676750000000,I2C,0x99 + NAK
0.570237750000000,I2C,Setup Write to [0x3A] + ACK
0.570270750000000,I2C,0x00 + ACK
0.570995000000000,I2C,Setup Read to [0x3A] + ACK
0.571032500000000,I2C,0x69 + ACK
0.571064000000000,I2C,0x99 + NAK
0.571895500000000,I2C,Setup Write to [0x3A] + ACK
0.571928250000000,I2C,0x00 + ACK
0.572652500000000,I2C,Setup Read to [0x3A] + ACK
0.572684250000000,I2C,0x69 + ACK
0.573540500000000,I2C,Setup Write to [0x3A] + ACK
0.573573250000000,I2C,0x0C + ACK
0.573605500000000,I2C,0x3F + Missing ACK/NAK
0.587738000000000,I2C,Setup Write to [0x3A] + ACK
0.587771500000000,I2C,0x00 + ACK
0.588495750000000,I2C,Setup Read to [0x3A] + ACK
0.588528500000000,I2C,0x69 + ACK
0.589390250000000,I2C,Setup Write to [0x3A] + ACK
0.589422750000000,I2C,0x00 + ACK
0.590147000000000,I2C,Setup Read to [0x3A] + ACK
0.590179000000000,I2C,0x69 + ACK
0.590209750000000,I2C,0xB9 + NAK
0.591047750000000,I2C,Setup Write to [0x3A] + ACK
0.591080500000000,I2C,0x00 + ACK
0.591804750000000,I2C,Setup Read to [0x3A] + ACK
0.592702250000000,I2C,Setup Write to [0x3A] + ACK
0.592734750000000,I2C,0x08 + ACK
0.592767000000000,I2C,0x40 + ACK
0.593736500000000,I2C,Setup Write to [0x3A] + ACK
0.593769000000000,I2C,0x09 + ACK
